trip_id,vehicle_type,start_time,hub_id,hub_name,lat,lng,duration_min,distance_km,ride_rating
2252,e-bike,2025-07-05 06:00:00,3,Bath City Centre,51.48055289766016,-2.3605999725261073,7,0.62,5
2253,e-bike,2025-07-05 06:00:00,3,Bath City Centre,51.48171349020792,-2.3617374956472887,13,0.94,5
2254,scooter,2025-07-05 06:00:00,3,Bath City Centre,51.48019764732824,-2.3596365349304196,14,2.52,4
2255,bike,2025-07-05 06:00:00,3,Bath City Centre,51.48061091249511,-2.3609773351066727,6,1.1,3
2256,e-cargo,2025-07-05 06:00:00,3,Bath City Centre,51.47945826571008,-2.35862527788134,19,1.19,5
2257,e-bike,2025-07-05 06:00:00,3,Bath City Centre,51.47877977107588,-2.3586925286113063,20,1.94,5
2258,bike,2025-07-05 06:00:00,3,Bath City Centre,51.48025062169161,-2.3589512499552234,13,1.59,3
2259,e-bike,2025-07-05 06:00:00,3,Bath City Centre,51.48085442946505,-2.3611699540184605,13,1.78,5
2260,e-bike,2025-07-05 06:00:00,4,UWE Campus,51.49857114254667,-2.5504422612796893,8,1.32,5
2261,e-bike,2025-07-05 06:00:00,4,UWE Campus,51.50180680962556,-2.5507211166026402,19,2.06,3
2262,scooter,2025-07-05 06:00:00,4,UWE Campus,51.50147239263947,-2.548474997273272,8,0.83,3
2263,bike,2025-07-05 06:00:00,4,UWE Campus,51.49940074609733,-2.551666969367797,22,3.14,5
2264,e-cargo,2025-07-05 06:00:00,5,Southmead,51.52113169445703,-2.5902293806069583,16,3.01,5
2265,e-bike,2025-07-05 06:00:00,5,Southmead,51.51994106696937,-2.5888883623730057,24,2.1,3
2266,e-cargo,2025-07-05 06:00:00,5,Southmead,51.51952945332425,-2.5902274906187084,9,1.24,4
2267,e-cargo,2025-07-05 06:00:00,5,Southmead,51.51950476187508,-2.590530637938891,18,1.2,3
2268,e-bike,2025-07-05 06:00:00,5,Southmead,51.52010378630761,-2.5887648022219953,12,1.31,5
2269,e-cargo,2025-07-05 06:00:00,5,Southmead,51.51944707324769,-2.589902981117849,19,3.17,5
2270,e-cargo,2025-07-05 06:00:00,5,Southmead,51.520682909301776,-2.590922242214785,24,3.29,5
2271,e-bike,2025-07-05 06:00:00,5,Southmead,51.51911009121961,-2.588266347491906,23,1.89,3
2272,bike,2025-07-05 06:00:00,5,Southmead,51.52089413829333,-2.5896912532951064,16,2.17,4
2273,scooter,2025-07-05 06:00:00,5,Southmead,51.52059088021768,-2.591882802227586,9,1.55,5
2274,scooter,2025-07-05 06:00:00,5,Southmead,51.52047241186225,-2.5899619645071033,25,3.13,3
2275,bike,2025-07-05 06:00:00,5,Southmead,51.52018299871912,-2.5905623046926767,8,1.11,3
2276,e-bike,2025-07-05 06:00:00,5,Southmead,51.518325895590856,-2.5912266430655517,25,4.31,4
2277,e-cargo,2025-07-05 06:00:00,5,Southmead,51.521802978852854,-2.5903652017509162,5,0.94,3
2278,e-cargo,2025-07-05 07:00:00,1,Temple Meads,51.448150264918176,-2.579131274211813,8,1.35,5
2279,e-bike,2025-07-05 07:00:00,1,Temple Meads,51.45015237865649,-2.579965176063135,10,1.79,4
2280,e-bike,2025-07-05 07:00:00,1,Temple Meads,51.44897249812169,-2.5790209970734805,23,2.82,3
2281,e-bike,2025-07-05 07:00:00,1,Temple Meads,51.448672946316435,-2.581240261025356,24,2.21,5
2282,bike,2025-07-05 07:00:00,1,Temple Meads,51.44984284868539,-2.580854880551552,6,0.63,4
2283,e-bike,2025-07-05 07:00:00,1,Temple Meads,51.448989851924935,-2.579419049421787,15,2.6,4
2284,scooter,2025-07-05 07:00:00,1,Temple Meads,51.45060388698088,-2.5787019317208,19,3.11,5
2285,e-bike,2025-07-05 07:00:00,1,Temple Meads,51.44967083426789,-2.5817076596358954,16,1.63,4
2286,e-bike,2025-07-05 07:00:00,1,Temple Meads,51.44909466553969,-2.578079978147213,24,1.95,3
2287,bike,2025-07-05 07:00:00,1,Temple Meads,51.450385034300936,-2.579161051660796,24,3.4,3
2288,e-bike,2025-07-05 07:00:00,1,Temple Meads,51.4480294313185,-2.57992717707127,18,1.38,4
2289,bike,2025-07-05 07:00:00,1,Temple Meads,51.44815011463013,-2.579723079151634,10,1.38,4
2290,e-cargo,2025-07-05 07:00:00,2,Clifton,51.461780068376996,-2.5993055606720135,23,1.73,4
2291,e-bike,2025-07-05 07:00:00,2,Clifton,51.45825959711816,-2.60013709768933,13,1.35,3
2292,scooter,2025-07-05 07:00:00,2,Clifton,51.45896098007386,-2.6001207827142054,15,2.01,5
2293,e-bike,2025-07-05 07:00:00,2,Clifton,51.459821862288024,-2.599671420788741,19,1.99,5
2294,e-cargo,2025-07-05 07:00:00,2,Clifton,51.4594270819614,-2.6013429182021763,21,1.36,3
2295,scooter,2025-07-05 07:00:00,2,Clifton,51.46001487773836,-2.5986791884626173,22,4.23,4
2296,scooter,2025-07-05 07:00:00,2,Clifton,51.46065604891227,-2.6006465285362994,19,1.51,4
2297,e-bike,2025-07-05 07:00:00,2,Clifton,51.461742092091036,-2.5983511697150035,22,1.19,3
2298,scooter,2025-07-05 07:00:00,2,Clifton,51.458837393597534,-2.601842329659519,24,1.57,5
2299,bike,2025-07-05 07:00:00,2,Clifton,51.4609652348334,-2.5986895589546033,5,0.33,4
2300,bike,2025-07-05 07:00:00,2,Clifton,51.46187145826381,-2.598440654423647,8,0.89,3
2301,bike,2025-07-05 07:00:00,2,Clifton,51.460402139072826,-2.5998797906431506,9,1.6,3
2302,e-bike,2025-07-05 07:00:00,4,UWE Campus,51.50051401560034,-2.5497709926667262,13,1.58,4
2303,e-cargo,2025-07-05 07:00:00,4,UWE Campus,51.50097054395873,-2.550880932276452,22,1.97,3
2304,e-cargo,2025-07-05 07:00:00,4,UWE Campus,51.50025981043061,-2.5516474310264368,6,0.99,3
2305,scooter,2025-07-05 07:00:00,4,UWE Campus,51.499654662094336,-2.5489993566681814,8,0.74,5
2306,scooter,2025-07-05 07:00:00,4,UWE Campus,51.50077360341372,-2.5480374290513113,17,2.48,5
2307,bike,2025-07-05 07:00:00,4,UWE Campus,51.49911156450395,-2.550007242803304,5,0.9,3
2308,scooter,2025-07-05 07:00:00,4,UWE Campus,51.499318121655094,-2.550237587543763,23,1.76,4
2309,e-bike,2025-07-05 07:00:00,4,UWE Campus,51.50142780051948,-2.549263163699246,19,2.53,4
2310,scooter,2025-07-05 07:00:00,4,UWE Campus,51.501529764765394,-2.5511859555666723,21,1.18,5
2311,e-cargo,2025-07-05 07:00:00,5,Southmead,51.520048354306795,-2.588237239249107,20,2.61,3
2312,scooter,2025-07-05 07:00:00,5,Southmead,51.51819112545873,-2.590591076099717,20,2.87,4
2313,e-bike,2025-07-05 07:00:00,5,Southmead,51.52142628795474,-2.590415782090258,20,1.32,5
2314,scooter,2025-07-05 07:00:00,5,Southmead,51.51879662759039,-2.5903008232746743,18,2.2,5
2315,e-bike,2025-07-05 08:00:00,1,Temple Meads,51.451047737502975,-2.579979537777024,12,0.61,5
2316,scooter,2025-07-05 08:00:00,1,Temple Meads,51.45195348226689,-2.5801388898748963,13,1.43,4
2317,e-cargo,2025-07-05 08:00:00,1,Temple Meads,51.448232951323284,-2.58095090271274,17,3.04,5
2318,e-bike,2025-07-05 08:00:00,1,Temple Meads,51.44974428192088,-2.5813723895034157,22,2.43,5
2319,bike,2025-07-05 08:00:00,1,Temple Meads,51.4517902605053,-2.578932604408729,23,1.36,4
2320,e-cargo,2025-07-05 08:00:00,1,Temple Meads,51.449073148801716,-2.5796367818659283,18,2.63,4
2321,e-bike,2025-07-05 08:00:00,1,Temple Meads,51.45088579662844,-2.578234884284373,22,2.62,3
2322,scooter,2025-07-05 08:00:00,1,Temple Meads,51.4515265413967,-2.579939231095447,11,1.24,4
2323,e-cargo,2025-07-05 08:00:00,1,Temple Meads,51.45109861047918,-2.5797514209846897,10,0.91,3
2324,bike,2025-07-05 08:00:00,1,Temple Meads,51.45021081556018,-2.581541032166647,7,0.75,4
2325,e-cargo,2025-07-05 08:00:00,1,Temple Meads,51.448504550632066,-2.5798818655399103,22,3.32,3
2326,bike,2025-07-05 08:00:00,2,Clifton,51.4608913568156,-2.6018700536132395,10,1.96,5
2327,bike,2025-07-05 08:00:00,2,Clifton,51.46038110736442,-2.599843224823491,18,1.88,4
2328,bike,2025-07-05 08:00:00,2,Clifton,51.46187525876231,-2.6000631474426097,15,0.85,3
2329,bike,2025-07-05 08:00:00,2,Clifton,51.458254405745514,-2.5997932481287744,16,2.64,4
2330,scooter,2025-07-05 08:00:00,2,Clifton,51.46136438468247,-2.5980126028628745,6,0.4,5
2331,e-bike,2025-07-05 08:00:00,2,Clifton,51.45972137269476,-2.600718805030013,15,2.21,3
2332,scooter,2025-07-05 08:00:00,2,Clifton,51.46162661318781,-2.6012350314836956,11,1.38,4
2333,e-bike,2025-07-05 08:00:00,2,Clifton,51.46046171566013,-2.600377142303276,22,2.47,3
2334,scooter,2025-07-05 08:00:00,2,Clifton,51.45816432945983,-2.6006108461027773,20,3.66,4
2335,scooter,2025-07-05 08:00:00,3,Bath City Centre,51.48179516199077,-2.3609278112504852,10,0.65,4
2336,scooter,2025-07-05 08:00:00,3,Bath City Centre,51.481245863756605,-2.361778560732246,6,0.62,4
2337,e-cargo,2025-07-05 08:00:00,3,Bath City Centre,51.480152484040154,-2.3617177997451604,8,0.42,5
2338,bike,2025-07-05 08:00:00,3,Bath City Centre,51.48173613196452,-2.3589345948777702,17,3.29,5
2339,e-bike,2025-07-05 08:00:00,3,Bath City Centre,51.48063179964482,-2.358704414473501,22,3.33,4
2340,e-cargo,2025-07-05 08:00:00,3,Bath City Centre,51.48059007918228,-2.358124222411303,10,0.69,5
2341,bike,2025-07-05 08:00:00,3,Bath City Centre,51.48085583179146,-2.3583013655616707,22,1.67,3
2342,e-cargo,2025-07-05 08:00:00,3,Bath City Centre,51.48006852756804,-2.3615317423480726,15,2.81,4
2343,scooter,2025-07-05 08:00:00,3,Bath City Centre,51.48011271088569,-2.3614925086877476,14,2.53,5
2344,scooter,2025-07-05 08:00:00,4,UWE Campus,51.500490301591334,-2.5519598120757805,20,1.67,5
2345,e-cargo,2025-07-05 08:00:00,4,UWE Campus,51.49877936196662,-2.5500346782723513,24,1.59,4
2346,bike,2025-07-05 08:00:00,4,UWE Campus,51.50180201424636,-2.5504655638385794,8,1.06,4
2347,e-cargo,2025-07-05 08:00:00,4,UWE Campus,51.49969748810422,-2.5491412156439734,25,1.67,5
2348,e-cargo,2025-07-05 08:00:00,4,UWE Campus,51.50041517102915,-2.5508042953996064,15,2.66,5
2349,bike,2025-07-05 08:00:00,4,UWE Campus,51.49964326558227,-2.5511292008045707,23,1.58,4
2350,e-cargo,2025-07-05 08:00:00,4,UWE Campus,51.50186408583652,-2.55147746247377,5,0.76,3
2351,bike,2025-07-05 08:00:00,4,UWE Campus,51.49948734713826,-2.5518966441111197,15,1.51,3
2352,e-cargo,2025-07-05 08:00:00,4,UWE Campus,51.49888711796773,-2.5488781154464792,10,1.7,3
2353,scooter,2025-07-05 08:00:00,4,UWE Campus,51.498804700929156,-2.551679746389884,18,3.54,4
2354,e-cargo,2025-07-05 08:00:00,4,UWE Campus,51.499897812719375,-2.5519601230610616,9,0.77,4
2355,e-cargo,2025-07-05 08:00:00,4,UWE Campus,51.4983390646177,-2.548769496521748,11,1.49,4
2356,e-bike,2025-07-05 08:00:00,4,UWE Campus,51.50108589337944,-2.5483394447183803,18,3.28,3
2357,scooter,2025-07-05 08:00:00,5,Southmead,51.518209331429205,-2.588868605528053,10,1.49,3
2358,bike,2025-07-05 08:00:00,5,Southmead,51.521382043243364,-2.5888036714169123,5,0.8,5
2359,e-bike,2025-07-05 08:00:00,5,Southmead,51.52003391614124,-2.591068392645402,12,1.33,3
2360,e-bike,2025-07-05 08:00:00,5,Southmead,51.52138131990276,-2.5890913487610394,6,0.36,4
2361,bike,2025-07-05 08:00:00,5,Southmead,51.52192304469756,-2.5913772296089763,5,0.89,3
2362,scooter,2025-07-05 08:00:00,5,Southmead,51.51890265833221,-2.5911528074004737,24,2.64,5
2363,scooter,2025-07-05 08:00:00,5,Southmead,51.521170159070486,-2.5912523708141992,24,2.22,3
2364,scooter,2025-07-05 08:00:00,5,Southmead,51.51826663931929,-2.5880057567736574,25,1.48,5
2365,scooter,2025-07-05 08:00:00,5,Southmead,51.51809926884578,-2.5886590237593645,19,2.24,3
2366,e-cargo,2025-07-05 08:00:00,5,Southmead,51.519461467366206,-2.5886335381609684,25,3.65,3
2367,e-bike,2025-07-05 08:00:00,5,Southmead,51.52021848196485,-2.5883934750820545,8,0.57,4
2368,e-bike,2025-07-05 08:00:00,5,Southmead,51.521704771945664,-2.591963607274877,10,1.44,5
2369,scooter,2025-07-05 08:00:00,5,Southmead,51.518301648703975,-2.5909985650817164,21,3.21,5
2370,scooter,2025-07-05 08:00:00,5,Southmead,51.520677261665455,-2.588446911213954,9,1.43,4
2371,scooter,2025-07-05 08:00:00,5,Southmead,51.51983976780518,-2.5895721075349027,22,3.82,5
2372,e-bike,2025-07-05 08:00:00,5,Southmead,51.51875399941119,-2.588780132664473,17,2.34,4
2373,bike,2025-07-05 09:00:00,1,Temple Meads,51.44933641860835,-2.5799126764987794,24,4.5,4
2374,scooter,2025-07-05 09:00:00,1,Temple Meads,51.45034261734172,-2.581966017685571,25,3.0,4
2375,e-bike,2025-07-05 09:00:00,1,Temple Meads,51.4510440239318,-2.579147942832553,12,2.08,5
2376,e-cargo,2025-07-05 09:00:00,1,Temple Meads,51.44946514554483,-2.581788256257725,22,2.32,5
2377,e-cargo,2025-07-05 09:00:00,1,Temple Meads,51.451019730159146,-2.5781792993580877,13,1.95,4
2378,bike,2025-07-05 09:00:00,1,Temple Meads,51.44896060638409,-2.580705901545052,25,2.66,3
2379,e-bike,2025-07-05 09:00:00,1,Temple Meads,51.44873525155793,-2.579692255506621,22,2.8,4
2380,bike,2025-07-05 09:00:00,2,Clifton,51.45831403947381,-2.598474967728948,5,0.47,4
2381,e-bike,2025-07-05 09:00:00,2,Clifton,51.45831151595637,-2.599172785615158,9,0.58,5
2382,e-cargo,2025-07-05 09:00:00,2,Clifton,51.461680152656434,-2.600917265582793,15,1.8,3
2383,e-bike,2025-07-05 09:00:00,2,Clifton,51.45948196574824,-2.5997243143766213,9,1.46,4
2384,e-cargo,2025-07-05 09:00:00,2,Clifton,51.46152683587856,-2.5982323776509584,9,1.73,5
2385,e-cargo,2025-07-05 09:00:00,2,Clifton,51.46095825299245,-2.601653520956581,10,0.54,3
2386,scooter,2025-07-05 09:00:00,2,Clifton,51.46067661662214,-2.6003587851125096,13,1.43,4
2387,bike,2025-07-05 09:00:00,3,Bath City Centre,51.47876424855738,-2.3588379455698654,8,1.36,4
2388,bike,2025-07-05 09:00:00,3,Bath City Centre,51.47981583533219,-2.3607933510334753,7,0.68,5
2389,e-bike,2025-07-05 09:00:00,3,Bath City Centre,51.47953607629586,-2.358582401946697,21,1.71,3
2390,e-cargo,2025-07-05 09:00:00,3,Bath City Centre,51.480995996069616,-2.3609107384112757,12,1.07,3
2391,e-bike,2025-07-05 09:00:00,3,Bath City Centre,51.47847000736085,-2.3609920071134236,15,2.53,5
2392,e-bike,2025-07-05 09:00:00,3,Bath City Centre,51.481683025804216,-2.359673644648601,19,3.11,3
2393,e-bike,2025-07-05 09:00:00,3,Bath City Centre,51.48013392083497,-2.35961442560123,13,0.85,4
2394,e-cargo,2025-07-05 09:00:00,3,Bath City Centre,51.47946411306298,-2.3587715719187217,19,2.97,5
2395,e-bike,2025-07-05 09:00:00,3,Bath City Centre,51.4800931449972,-2.3615330083889248,25,4.61,4
2396,scooter,2025-07-05 09:00:00,3,Bath City Centre,51.47851626049931,-2.3598525634139893,24,1.34,4
2397,e-cargo,2025-07-05 09:00:00,3,Bath City Centre,51.48174628087228,-2.360766591513295,13,2.35,5
2398,e-cargo,2025-07-05 09:00:00,3,Bath City Centre,51.48147816467544,-2.358943617653684,14,2.19,4
2399,scooter,2025-07-05 09:00:00,4,UWE Campus,51.49840738906057,-2.54908602426461,6,1.16,4
2400,e-cargo,2025-07-05 09:00:00,4,UWE Campus,51.49879867895216,-2.550514916317978,16,2.4,3
2401,e-cargo,2025-07-05 09:00:00,4,UWE Campus,51.500006796664024,-2.5490981273261992,24,2.32,4
2402,e-cargo,2025-07-05 09:00:00,4,UWE Campus,51.49845292489304,-2.55037453437889,22,2.41,4
2403,scooter,2025-07-05 09:00:00,4,UWE Campus,51.49994029163657,-2.5498366917441135,9,0.73,4
2404,e-bike,2025-07-05 09:00:00,4,UWE Campus,51.501273442565584,-2.551313287219827,23,1.23,5
2405,e-cargo,2025-07-05 09:00:00,4,UWE Campus,51.501231325807304,-2.549228486289213,19,3.41,4
2406,e-cargo,2025-07-05 09:00:00,4,UWE Campus,51.500223483256796,-2.5492018885183896,8,1.48,5
2407,scooter,2025-07-05 09:00:00,4,UWE Campus,51.49964807095581,-2.551446409656127,15,1.86,4
2408,e-cargo,2025-07-05 09:00:00,5,Southmead,51.51964239478895,-2.588405612357724,21,2.84,5
2409,e-cargo,2025-07-05 09:00:00,5,Southmead,51.52158502686589,-2.589257148924701,16,2.79,5
2410,scooter,2025-07-05 09:00:00,5,Southmead,51.521435922188495,-2.5916449069321748,25,2.25,4
2411,e-bike,2025-07-05 09:00:00,5,Southmead,51.52145997990483,-2.590717520373799,9,0.99,3
2412,e-cargo,2025-07-05 09:00:00,5,Southmead,51.51871332604971,-2.5910425206546317,24,2.48,5
2413,bike,2025-07-05 09:00:00,5,Southmead,51.519671874032056,-2.590995231981582,20,1.85,5
2414,e-cargo,2025-07-05 09:00:00,5,Southmead,51.51928227034407,-2.5914600860557133,24,1.89,4
2415,bike,2025-07-05 09:00:00,5,Southmead,51.51918470706224,-2.5897108647418317,13,1.12,3
2416,e-bike,2025-07-05 09:00:00,5,Southmead,51.519767414832366,-2.5906131249550564,15,2.57,4
2417,scooter,2025-07-05 09:00:00,5,Southmead,51.520985808515434,-2.5884259601144266,23,3.32,5
2418,scooter,2025-07-05 09:00:00,5,Southmead,51.52102715689161,-2.5906719971915293,12,1.03,5
2419,bike,2025-07-05 09:00:00,5,Southmead,51.52097776867135,-2.5913920792701037,24,1.44,3
2420,bike,2025-07-05 10:00:00,1,Temple Meads,51.44852683814083,-2.5785650201258816,5,1.0,5
2421,e-bike,2025-07-05 10:00:00,1,Temple Meads,51.45053513313899,-2.58098719534652,6,1.12,4
2422,e-cargo,2025-07-05 10:00:00,1,Temple Meads,51.450221183301316,-2.5798896815102985,23,2.26,4
2423,bike,2025-07-05 10:00:00,1,Temple Meads,51.450621743913764,-2.5810672497823135,18,1.97,5
2424,scooter,2025-07-05 10:00:00,2,Clifton,51.45829094504711,-2.5988394745050956,6,0.96,3
2425,bike,2025-07-05 10:00:00,2,Clifton,51.45887112320707,-2.599291848740472,10,1.41,3
2426,e-cargo,2025-07-05 10:00:00,2,Clifton,51.46121284849298,-2.599752492175034,6,0.71,3
2427,scooter,2025-07-05 10:00:00,2,Clifton,51.46096353282689,-2.59935255875114,15,2.76,5
2428,scooter,2025-07-05 10:00:00,2,Clifton,51.45942211918861,-2.5987645658438656,10,1.32,3
2429,bike,2025-07-05 10:00:00,2,Clifton,51.459178805479546,-2.599715148328994,18,1.01,3
2430,bike,2025-07-05 10:00:00,3,Bath City Centre,51.480835600025,-2.3587050221523507,24,3.06,5
2431,bike,2025-07-05 10:00:00,3,Bath City Centre,51.48142811611332,-2.36033957129258,24,1.2,3
2432,e-bike,2025-07-05 10:00:00,3,Bath City Centre,51.47835735960916,-2.3602488740908014,23,1.52,3
2433,e-bike,2025-07-05 10:00:00,3,Bath City Centre,51.478922938360824,-2.3608352141800135,23,3.94,4
2434,e-bike,2025-07-05 10:00:00,3,Bath City Centre,51.48108907022735,-2.361697891655896,19,1.28,3
2435,e-cargo,2025-07-05 10:00:00,3,Bath City Centre,51.481310324869916,-2.360289323656703,25,3.85,4
2436,e-cargo,2025-07-05 10:00:00,3,Bath City Centre,51.4803842557244,-2.3616413910750573,19,2.12,5
2437,e-bike,2025-07-05 10:00:00,3,Bath City Centre,51.47934943631343,-2.3616411963239403,14,1.96,5
2438,scooter,2025-07-05 10:00:00,3,Bath City Centre,51.48184617489152,-2.358770953402695,11,1.75,3
2439,e-bike,2025-07-05 10:00:00,3,Bath City Centre,51.47983853101742,-2.361105589806705,22,1.86,3
2440,e-bike,2025-07-05 10:00:00,4,UWE Campus,51.49895249937302,-2.548246209438358,21,1.8,5
2441,scooter,2025-07-05 10:00:00,4,UWE Campus,51.49868434386743,-2.5515470261934405,9,1.57,3
2442,e-cargo,2025-07-05 10:00:00,4,UWE Campus,51.5002807488632,-2.5485526247068204,18,2.59,3
2443,bike,2025-07-05 10:00:00,4,UWE Campus,51.499908439270776,-2.548021742973262,25,1.96,4
2444,e-bike,2025-07-05 10:00:00,4,UWE Campus,51.50071668679815,-2.5517037003711582,16,2.19,3
2445,e-cargo,2025-07-05 10:00:00,5,Southmead,51.519798333411686,-2.5886525463110934,21,3.01,3
2446,bike,2025-07-05 10:00:00,5,Southmead,51.52028926074252,-2.588003170804226,13,1.35,4
2447,bike,2025-07-05 10:00:00,5,Southmead,51.51914738658259,-2.5908781797409595,23,2.19,3
2448,e-cargo,2025-07-05 10:00:00,5,Southmead,51.51863899784094,-2.5913437456469386,21,1.73,4
2449,scooter,2025-07-05 10:00:00,5,Southmead,51.519140746384046,-2.5888286398189058,6,1.16,3
2450,scooter,2025-07-05 10:00:00,5,Southmead,51.52162302716255,-2.588099651321169,11,1.69,3
2451,e-cargo,2025-07-05 11:00:00,1,Temple Meads,51.44845136217807,-2.5785199002979193,14,1.38,4
2452,e-bike,2025-07-05 11:00:00,1,Temple Meads,51.45054442253858,-2.5813410764156757,17,3.14,4
2453,scooter,2025-07-05 11:00:00,2,Clifton,51.45942006106455,-2.60007239933156,24,2.54,4
2454,e-bike,2025-07-05 11:00:00,2,Clifton,51.460012534219,-2.6007362567104577,7,1.13,3
2455,e-cargo,2025-07-05 11:00:00,2,Clifton,51.46091696099639,-2.5985010117060443,19,3.0,5
2456,bike,2025-07-05 11:00:00,2,Clifton,51.46175487720791,-2.598779626492802,5,0.92,5
2457,bike,2025-07-05 11:00:00,2,Clifton,51.461402320789226,-2.59979781879752,19,3.01,3
2458,e-bike,2025-07-05 11:00:00,3,Bath City Centre,51.47959391504843,-2.3607323479447255,24,1.49,3
2459,e-cargo,2025-07-05 11:00:00,3,Bath City Centre,51.479869549341785,-2.3608576815350455,25,2.69,3
2460,e-cargo,2025-07-05 11:00:00,3,Bath City Centre,51.481846445769015,-2.360748621487977,5,0.37,5
2461,bike,2025-07-05 11:00:00,3,Bath City Centre,51.47839217815244,-2.359892731335798,15,2.85,3
2462,e-bike,2025-07-05 11:00:00,3,Bath City Centre,51.478228396313774,-2.3615578273347655,11,0.84,5
2463,scooter,2025-07-05 11:00:00,3,Bath City Centre,51.478877557556785,-2.360142599000471,8,0.7,3
2464,e-cargo,2025-07-05 11:00:00,3,Bath City Centre,51.47973300372923,-2.358801232551989,10,1.75,5
2465,scooter,2025-07-05 11:00:00,3,Bath City Centre,51.480957898615536,-2.360294726824037,17,1.6,5
2466,e-cargo,2025-07-05 11:00:00,3,Bath City Centre,51.4793348168303,-2.360734124863754,10,1.16,4
2467,bike,2025-07-05 11:00:00,3,Bath City Centre,51.481095980349174,-2.361791710375115,23,2.49,4
2468,e-cargo,2025-07-05 11:00:00,3,Bath City Centre,51.47805128659804,-2.358817822432293,21,2.88,4
2469,scooter,2025-07-05 11:00:00,3,Bath City Centre,51.479908585503956,-2.3614764754457855,11,1.03,5
2470,bike,2025-07-05 11:00:00,3,Bath City Centre,51.478942263738375,-2.3582699841876105,14,2.55,4
2471,scooter,2025-07-05 11:00:00,3,Bath City Centre,51.4814380119025,-2.359160859799104,22,3.87,4
2472,e-bike,2025-07-05 11:00:00,3,Bath City Centre,51.479928900921344,-2.359918705495234,18,3.22,3
2473,e-bike,2025-07-05 11:00:00,3,Bath City Centre,51.481900978141134,-2.3581369182244627,19,2.82,3
2474,e-cargo,2025-07-05 11:00:00,4,UWE Campus,51.49878897066467,-2.551145850088464,11,1.05,3
2475,e-cargo,2025-07-05 11:00:00,4,UWE Campus,51.50070437213666,-2.5503799956056494,17,1.77,4
2476,bike,2025-07-05 11:00:00,4,UWE Campus,51.50172617762843,-2.5516439610604156,22,2.82,3
2477,bike,2025-07-05 11:00:00,4,UWE Campus,51.50004610256324,-2.5483259138782275,11,0.56,5
2478,bike,2025-07-05 11:00:00,4,UWE Campus,51.50161645464192,-2.551373883146337,9,1.24,4
2479,e-cargo,2025-07-05 11:00:00,4,UWE Campus,51.499466550800385,-2.549523514399813,21,3.03,4
2480,e-bike,2025-07-05 11:00:00,4,UWE Campus,51.498637579539086,-2.5481279113118167,15,1.38,3
2481,e-bike,2025-07-05 11:00:00,4,UWE Campus,51.50165899731491,-2.551332199283862,20,2.14,4
2482,e-bike,2025-07-05 11:00:00,4,UWE Campus,51.498484621845044,-2.5516583660687666,23,4.45,3
2483,e-bike,2025-07-05 11:00:00,5,Southmead,51.51966513971418,-2.5902045945373917,24,3.91,5
2484,bike,2025-07-05 11:00:00,5,Southmead,51.520396044176856,-2.59171305862501,5,0.65,5
2485,e-cargo,2025-07-05 11:00:00,5,Southmead,51.518907034469606,-2.588274038452324,21,3.73,4
2486,e-bike,2025-07-05 11:00:00,5,Southmead,51.52163364042908,-2.588874837410377,14,1.25,4
2487,e-bike,2025-07-05 11:00:00,5,Southmead,51.51807760498247,-2.5906919729260154,21,2.75,4
2488,bike,2025-07-05 11:00:00,5,Southmead,51.520511834941374,-2.5908992391529058,10,1.58,5
2489,bike,2025-07-05 11:00:00,5,Southmead,51.52163834678022,-2.58946444215267,22,1.11,5
2490,bike,2025-07-05 11:00:00,5,Southmead,51.51828762686927,-2.588363977644657,25,2.81,3
2491,scooter,2025-07-05 11:00:00,5,Southmead,51.52183106663271,-2.5916891503264328,20,3.38,5
2492,e-bike,2025-07-05 11:00:00,5,Southmead,51.52012944093945,-2.590786542871143,14,1.21,4
2493,bike,2025-07-05 11:00:00,5,Southmead,51.51957135630593,-2.5912813951281786,12,1.37,5
2494,e-cargo,2025-07-05 11:00:00,5,Southmead,51.52031228840805,-2.5881680825870044,15,2.58,3
2495,e-bike,2025-07-05 11:00:00,5,Southmead,51.52001229040109,-2.591668341674422,12,1.04,5
2496,bike,2025-07-05 11:00:00,5,Southmead,51.520480005333916,-2.5906391080221947,13,1.74,5
2497,scooter,2025-07-05 11:00:00,5,Southmead,51.52142370075837,-2.590261287406734,5,0.34,3
2498,e-cargo,2025-07-05 11:00:00,5,Southmead,51.51877135843577,-2.5912355775092353,23,2.59,5
2499,e-cargo,2025-07-05 11:00:00,5,Southmead,51.521075056722886,-2.5909376496067704,11,2.0,4
2500,bike,2025-07-05 11:00:00,5,Southmead,51.52106893357664,-2.5911764507569335,10,1.68,4
2501,e-bike,2025-07-05 12:00:00,1,Temple Meads,51.448827487501696,-2.580567123835028,20,3.28,5
2502,bike,2025-07-05 12:00:00,1,Temple Meads,51.44859759755382,-2.579960059682746,18,3.14,5
2503,e-cargo,2025-07-05 12:00:00,1,Temple Meads,51.449842330202785,-2.578396959350197,19,2.96,5
2504,bike,2025-07-05 12:00:00,2,Clifton,51.459966951772074,-2.5984150550034157,14,2.71,5
2505,scooter,2025-07-05 12:00:00,2,Clifton,51.46122683123098,-2.6019853747546215,23,1.45,5
2506,e-cargo,2025-07-05 12:00:00,2,Clifton,51.45928023825674,-2.6003129030322554,16,3.01,3
2507,bike,2025-07-05 12:00:00,2,Clifton,51.458918865134734,-2.6012017135364163,25,4.19,4
